cd_bairro,ds_bairro,cd_municipio,sg_estado
74330050.0,JARDIM EUROPA,62000.0,GO
74463670.0,SETOR SANTOS DUMONT,62000.0,GO
74410065.0,SETOR CASTELO BRANCO,62000.0,GO
74394670.0,RES BUENA VISTA IV,62000.0,GO
74683784.0,SETOR ASA BRANCA,62000.0,GO
74373270.0,LTM CELINA PARK,62000.0,GO
74305390.0,SETOR SUDOESTE,62000.0,GO
74713200.0,JARDIM NOVO MUNDO,62000.0,GO
74440120.0,SETOR SAO JOSE,62000.0,GO
74463560.0,SETOR SANTOS DUMONT,62000.0,GO
74013030.0,SETOR CENTRAL,62000.0,GO
74250030.0,JARDIM AMERICA,62000.0,GO
74840590.0,PARQUE AMAZONIA,62000.0,GO
74055110.0,SETOR CENTRAL,62000.0,GO
74345070.0,VILA ROSA,62000.0,GO
74610230.0,LESTE UNIVERSITARIO,62000.0,GO
74370374.0,CDO STA RITA 2 ETAPA,62000.0,GO
74440530.0,SETOR SAO JOSE,62000.0,GO
74463200.0,ST CANDIDA DE MORAIS,62000.0,GO
74313190.0,S UNIAO,62000.0,GO
74394655.0,RES BUENA VISTA IV,62000.0,GO
86200000.0,VL MARTINS,41277.0,PR
86200000.0,RESID TUPI,41277.0,PR
86200000.0,JD BELTRAO,41277.0,PR
35162087.0,IGUACU,31361.0,MG
23830250.0,MAZOMBA,21139.0,RJ
23825305.0,BRISA MAR,21139.0,RJ
79150000.0,CENTRO,66091.0,MS
87035260.0,JD ALVORADA,41389.0,PR
87053267.0,PRQ DA GAVEA,41389.0,PR
87080090.0,JD CANADA,41389.0,PR
87083400.0,JD PARIS,41389.0,PR
87033080.0,JD ALVORADA,41389.0,PR
87045140.0,VL IPIRANGA,41389.0,PR
87065330.0,JD INDUSTRIAL,41389.0,PR
87047416.0,CJ HAB REQUIAO,41389.0,PR
87047437.0,CJ HAB REQUIAO,41389.0,PR
87050710.0,JD ACLIMACAO,41389.0,PR
87070240.0,JD AURORA,41389.0,PR
87060110.0,CJH INOCENTE VL NOVA,41389.0,PR
87080260.0,ZONA 06,41389.0,PR
87013921.0,ZONA 1,41389.0,PR
87025130.0,PQ GREVILEAS I PARTE,41389.0,PR
83260000.0,CENTRO,41399.0,PR
26553161.0,CENTRO,21169.0,RJ
26574590.0,BNH,21169.0,RJ
26551210.0,CENTRO,21169.0,RJ
26570110.0,BANCO AREIA,21169.0,RJ
26225291.0,JARDIM IMPERIO,21169.0,RJ
26551250.0,CENTRO,21169.0,RJ
26562380.0,SANTO ELIAS,21169.0,RJ
59605160.0,BOA VISTA,84049.0,RN
24360440.0,SAO FRANCISCO,21188.0,RJ
24348000.0,ITACOATIARA,21188.0,RJ
24230322.0,ICARAI,21188.0,RJ
24030106.0,CENTRO,21188.0,RJ
24350115.0,PIRATININGA,21188.0,RJ
24220031.0,ICARAI,21188.0,RJ
24350068.0,PIRATININGA,21188.0,RJ
24230320.0,ICARAI,21188.0,RJ
24230091.0,ICARAI,21188.0,RJ
24325140.0,MARIA PAULA,21188.0,RJ
24240130.0,PE PEQUENO,21188.0,RJ
24230101.0,ICARAI,21188.0,RJ
24220320.0,ICARAI,21188.0,RJ
24130100.0,FONSECA,21188.0,RJ
38606062.0,ALTO DO CORREGO,32556.0,MG
41110300.0,PERNAMBUES,71000.0,BA
40230040.0,FEDERACAO,71000.0,BA
40230731.0,FEDERACAO,71000.0,BA
40340070.0,PERO VAZ,71000.0,BA
40800266.0,SAO TOME,71000.0,BA
40720040.0,PERIPERI,71000.0,BA
40800710.0,PARIPE,71000.0,BA
40390260.0,SAO CAETANO,71000.0,BA
41730101.0,PARALELA,71000.0,BA
40750090.0,COUTOS,71000.0,BA
40255365.0,MATATU,71000.0,BA
40354222.0,FAZ GRANDE DO RETIRO,71000.0,BA
41950000.0,RIO VERMELHO,71000.0,BA
40325390.0,LIBERDADE,71000.0,BA
40713580.0,ITACARANHA,71000.0,BA
41211351.0,ARENOSO,71000.0,BA
40340370.0,PERO VAZ,71000.0,BA
41192005.0,NARANDIBA,71000.0,BA
41710200.0,BOCA DO RIO,71000.0,BA
40385360.0,BOA VISTA S CAETANO,71000.0,BA
41741530.0,PITUACU,71000.0,BA
40353160.0,FAZ GRANDE DO RETIRO,71000.0,BA
40366060.0,CURUZU,71000.0,BA
41207530.0,TANCREDO NEVES,71000.0,BA
40800440.0,PARIPE,71000.0,BA
41927040.0,SANTA CRUZ,71000.0,BA
40252450.0,COSME DE FARIAS,71000.0,BA
40810430.0,PARIPE,71000.0,BA
41610790.0,ITAPUA,71000.0,BA
40283150.0,DANIEL LISBOA,71000.0,BA
40425250.0,MONTE SERRAT,71000.0,BA
40375000.0,LIBERDADE,71000.0,BA
41195290.0,BARREIRAS,71000.0,BA
40370540.0,LIBERDADE,71000.0,BA
41310240.0,AGUAS CLARAS,71000.0,BA
40717500.0,PLATAFORMA,71000.0,BA
40390170.0,SAO CAETANO,71000.0,BA
40480020.0,LOBATO,71000.0,BA
40352030.0,FAZ GRANDE DO RETIRO,71000.0,BA
40717630.0,PLATAFORMA,71000.0,BA
40220680.0,ENG VELHO FEDERACAO,71000.0,BA
40353155.0,FAZ GRANDE RETIRO,71000.0,BA
40820040.0,PARIPE,71000.0,BA
40455010.0,MACHADO,71000.0,BA
41130000.0,PERNAMBUES,71000.0,BA
40800400.0,PARIPE,71000.0,BA
41219695.0,MATA ESCURA,71000.0,BA
40421100.0,RIBEIRA,71000.0,BA
40230680.0,FEDERACAO,71000.0,BA
40760200.0,COUTOS,71000.0,BA
40415060.0,BONFIM,71000.0,BA
40415135.0,BONFIM,71000.0,BA
40420096.0,RIBEIRA,71000.0,BA
41213138.0,SUSSUARANA,71000.0,BA
40415055.0,BONFIM,71000.0,BA
41740690.0,PITUACU,71000.0,BA
40800840.0,PARIPE,71000.0,BA
40335755.0,PERO VAZ,71000.0,BA
41705770.0,BOCA DO RIO,71000.0,BA
40110035.0,CANELA,71000.0,BA
41235000.0,PAU DA LIMA,71000.0,BA
41830498.0,PITUBA,71000.0,BA
41295730.0,PIRAJA,71000.0,BA
40391116.0,SAO CAETANO,71000.0,BA
40455070.0,MACHADO,71000.0,BA
40450595.0,URUGUAI,71000.0,BA
40243140.0,ENG VELHO BROTAS,71000.0,BA
41620670.0,ITAPUA,71000.0,BA
40283580.0,DANIEL LISBOA,71000.0,BA
40725670.0,PERIPERI,71000.0,BA
40800195.0,SAO TOME DE PARIPE,71000.0,BA
40484005.0,ALTO DO CABRITO,71000.0,BA
41610540.0,ITAPUA,71000.0,BA
40250730.0,COSME DE FARIAS,71000.0,BA
40325680.0,LIBERDADE,71000.0,BA
40355230.0,FAZ GRANDE DO RETIRO,71000.0,BA
41098040.0,HORTO BELA VISTA,71000.0,BA
40470205.0,LOBATO,71000.0,BA
41615430.0,ALTO DO COQUEIRINHO,71000.0,BA
40725650.0,PERIPERI,71000.0,BA
41820907.0,CAMINHO DAS ARVORES,71000.0,BA
40253220.0,COSME DE FARIAS,71000.0,BA
40800735.0,PARIPE,71000.0,BA
40230110.0,FEDERACAO,71000.0,BA
40335000.0,PERO VAZ,71000.0,BA
40715740.0,ITACARANHA,71000.0,BA
41213000.0,SUSSUARANA,71000.0,BA
41213780.0,SUSSUARANA,71000.0,BA
40314510.0,CIDADE NOVA,71000.0,BA
18056103.0,JARDIM ITANGUA,11609.0,SP
18070685.0,VILA NOVA SOROCABA,11609.0,SP
18076482.0,VILA MINEIRAO,11609.0,SP
18076480.0,VILA MINEIRAO,11609.0,SP
64018150.0,SAO PEDRO,86000.0,PI
64003000.0,PORENQUANTO,86000.0,PI
64014410.0,CRISTO REI,86000.0,PI
64051130.0,SAO CRISTOVAO,86000.0,PI
64014360.0,CRISTO REI,86000.0,PI
64050070.0,PLANALTO,86000.0,PI
64073505.0,URUGUAI,86000.0,PI
64046010.0,NOIVOS,86000.0,PI
64090116.0,GURUPI,86000.0,PI
64018020.0,VERMELHA,86000.0,PI
75392791.0,VILA EMANUEL,62191.0,GO
75390230.0,JD N SR PERP SOCORRO,62191.0,GO
88701519.0,SANTO ANTONIO PADUA,47199.0,SC
87501360.0,ZONA I A,41711.0,PR
27600000.0,WILDEBRANDO LOPES,21316.0,RJ
27600000.0,CAMBOTA,21316.0,RJ
27600000.0,JD VALENCA,21316.0,RJ
37030355.0,PQE BOA VISTA,31831.0,MG
37014320.0,BOM PASTOR,31831.0,MG
37014200.0,CENTRO,31831.0,MG
29046532.0,SANTA MARTHA,27000.0,ES
29027070.0,ARIOVALDO FAVALESSA,27000.0,ES
29043433.0,TABUAZEIRO,27000.0,ES
29072035.0,SOLON BORGES,27000.0,ES
29048465.0,S CRISTOVAO,27000.0,ES
75140130.0,VILA BRASIL,62009.0,GO
75143300.0,JARDIM SANTANA II,62009.0,GO
75124863.0,S RES PEDRO LUDOVICO,62009.0,GO
75125700.0,LTM RES VICTOR BRAGA,62009.0,GO
75100570.0,VILA FORMOSA,62009.0,GO
75106203.0,SETOR SANTA CLARA,62009.0,GO
86812160.0,VILA SHANGRI-LA,41041.0,PR
57313180.0,BRASILIA,82003.0,AL
86702555.0,JD PRIMAVERA,41043.0,PR
47813436.0,VL FUNCIONARIOS,71067.0,BA
47813222.0,BARREIRAS I,71067.0,BA
69317046.0,SANTA LUZIA,95000.0,RR
69309393.0,PRICUMA,95000.0,RR
69312220.0,CAIMBE,95000.0,RR
69314104.0,SANTA TEREZA,95000.0,RR
69312055.0,JD FLORESTA,95000.0,RR
69314344.0,DR SILVIO LEITE,95000.0,RR
69317263.0,ALVORADA,95000.0,RR
69317326.0,EQUATORIAL,95000.0,RR
69301130.0,CENTRO,95000.0,RR
69313492.0,TANCREDO NEVES,95000.0,RR
71693155.0,VL NOVA,61053.0,DF
73060650.0,SOBRADINHO II,61007.0,DF
70338060.0,ASA SUL,61000.0,DF
71256345.0,VILA ESTRUTURAL,61010.0,DF
71994150.0,SH ARNIQUEIRA,61000.0,DF
71593610.0,DEL LAGO II,61007.0,DF
73081665.0,SOBRADINHO II,61007.0,DF
72001360.0,SHVP TRECHO 3,61005.0,DF
72007810.0,SH VICENTE PIRES,61005.0,DF
73093902.0,SETOR HAB CONTAGEM,61007.0,DF
71590675.0,ITAPOA II,61007.0,DF
71692607.0,ST RES O S SEBASTIAO,61000.0,DF
72220247.0,CEILANDIA SUL,61009.0,DF
71692122.0,ST RES O S SEBASTIAO,61000.0,DF
73403315.0,ST RES MESTRE DARMAS,61004.0,DF
72270202.0,CEILANDIA NORTE,61009.0,DF
73358006.0,SETOR RES LESTE,61004.0,DF
72015525.0,TAGUATINGA SUL,61005.0,DF
72001515.0,SHVP TRECHO 3,61005.0,DF
71573212.0,PARANOA,61003.0,DF
72549435.0,SANTA MARIA,61000.0,DF
73403503.0,ST RES MESTRE DARMAS,61004.0,DF
72630251.0,RECANTO DAS EMAS,61050.0,DF
72215035.0,CEILANDIA SUL,61009.0,DF
73255900.0,ETAPA I,61003.0,DF
71258245.0,VILA ESTRUTURAL,61010.0,DF
72236011.0,CEILANDIA SUL,61009.0,DF
72745000.0,VILA SAO JOSE,61001.0,DF
72430204.0,SETOR NORTE GAMA,61000.0,DF
71593380.0,DEL LAGO II,61007.0,DF
71691018.0,CENTRO,61053.0,DF
72010080.0,TAGUATINGA CENTRO,61005.0,DF
71593475.0,DEL LAGO II,61007.0,DF
72215062.0,CEILANDIA SUL,61009.0,DF
72309103.0,SAMAMBAIA SUL,61012.0,DF
72327010.0,SAMAMBAIA NORTE,61012.0,DF
72734004.0,VILA SAO JOSE,61001.0,DF
71261465.0,VILA ESTRUTURAL,61010.0,DF
73350215.0,SETOR RES LESTE,61004.0,DF
71881158.0,RIACHO FUNDO II,61051.0,DF
72225232.0,CEILANDIA NORTE,61009.0,DF
72220291.0,SH SOL NASCENTE,61009.0,DF
72243000.0,SH SOL NASCENTE,61009.0,DF
71882159.0,RIACHO FUNDO II,61051.0,DF
72115700.0,TAGUATINGA NORTE,61005.0,DF
72007260.0,SH VICENTE PIRES,61005.0,DF
72210120.0,CEILANDIA NORTE,61009.0,DF
72001643.0,SHVP TRECHO 3,61005.0,DF
72220081.0,CEILANDIA SUL,61009.0,DF
71593505.0,DEL LAGO II,61007.0,DF
72005750.0,S HAB VICENTE PIRES,61000.0,DF
72301607.0,SAMAMBAIA SUL,61012.0,DF
72600206.0,RECANTO DAS EMAS,61050.0,DF
71994405.0,SH ARNIQUEIRA,61000.0,DF
72610204.0,RECANTO DAS EMAS,61050.0,DF
72235408.0,CEILANDIA SUL,61009.0,DF
72125525.0,TAGUATINGA NORTE,61005.0,DF
72215042.0,CEILANDIA SUL,61009.0,DF
72405550.0,SETOR CENTRAL GAMA,61000.0,DF
73062811.0,SOBRADINHO II,61007.0,DF
72220564.0,CEILANDIA SUL,61009.0,DF
71693701.0,SAO SEBASTIAO,61053.0,DF
71593165.0,DEL LAGO II,61007.0,DF
72231223.0,SH POR DO SOL,61009.0,DF
72548508.0,SANTA MARIA,61000.0,DF
72006256.0,S HAB VICENTE PIRES,61000.0,DF
72125330.0,TAGUATINGA NORTE,61005.0,DF
72150114.0,TAGUATINGA NORTE,61005.0,DF
72339052.0,SAMAMBAIA NORTE,61012.0,DF
70630312.0,SET MILITAR URBANO,61013.0,DF
73367406.0,QUINTAS AMANHECER 3,61004.0,DF
72329008.0,SAMAMBAIA NORTE,61012.0,DF
70070110.0,ASA SUL,61000.0,DF
70070010.0,ASA SUL,61000.0,DF
72333005.0,SAMAMBAIA NORTE,61012.0,DF
28927695.0,NOVA CALIFORNIA,21047.0,RJ
28928772.0,BAIRRO SINAGOGA,21047.0,RJ
28920330.0,JARDIM ESPERANCA,21701.0,RJ
28921260.0,CAMINHO DE BUZIOS,21701.0,RJ
28905190.0,PARQUE CENTRAL,21047.0,RJ
28909510.0,SAO CRISTOVAO,21047.0,RJ
28907012.0,CENTRO,21047.0,RJ
28926804.0,SAMBURA,21047.0,RJ
99500000.0,FLORESTA,51065.0,RS
29155830.0,CPO VERDE,27045.0,ES
29155160.0,VL PRUDENCIO,27045.0,ES
29140160.0,JD AMERICA,27045.0,ES
29152476.0,TUCUM,27045.0,ES
29140876.0,CASTELO BRANCO,27045.0,ES
29141854.0,PADRE GABRIEL,27045.0,ES
29140703.0,SANTA PAULA,27045.0,ES
29145017.0,SANTA BARBARA,27045.0,ES
29150270.0,ITACIBA,27045.0,ES
29154050.0,SANTANA,27045.0,ES
29144431.0,CAMPINA GRANDE,27045.0,ES
29151240.0,ALTO LAGE,27045.0,ES
29142538.0,JARDIM DE ALAH,27045.0,ES
29140100.0,JD AMERICA,27045.0,ES
29154170.0,SANTANA,27045.0,ES
29153100.0,PORTO DE SANTANA,27045.0,ES
29151863.0,NOVA VALVERDE,27045.0,ES
29141887.0,PADRE GABRIEL,27045.0,ES
29141871.0,PADRE GABRIEL,27045.0,ES
29141892.0,PADRE GABRIEL,27045.0,ES
29146060.0,CPO GRANDE,27045.0,ES
29155043.0,VL PRUDENCIO,27045.0,ES
29150003.0,ITACIBA,27045.0,ES
29140140.0,JD AMERICA,27289.0,ES
29156828.0,STO ANTONIO,27045.0,ES
68744240.0,SAO JOSE,91030.0,PA
68742310.0,CRISTO REDENTOR,91030.0,PA
68743570.0,CAICARA,91030.0,PA
88816228.0,CRISTO REDENTOR,47051.0,SC
88816303.0,CRISTO REDENTOR,47051.0,SC
60440060.0,DEMOCRITO ROCHA,85000.0,CE
60350550.0,MONTE CASTELO,85000.0,CE
60192055.0,COCO,85000.0,CE
60714350.0,ITAPERI,85000.0,CE
60743410.0,SERRINHA,85000.0,CE
60115221.0,ALDEOTA,85000.0,CE
60762593.0,MONDUBIM,85000.0,CE
60351105.0,OLAVO OLIVEIRA,85000.0,CE
60181470.0,VICENTE PINZON,85000.0,CE
60336233.0,FLORESTA,85000.0,CE
60425560.0,MONTESE,85000.0,CE
60766680.0,LT PRQ NOVO MONDUBIM,85000.0,CE
60356322.0,PADRE ANDRADE,85000.0,CE
60176155.0,PAPICU,85000.0,CE
60714715.0,DENDE,85000.0,CE
60025101.0,JOSE BONIFACIO,85000.0,CE
60353165.0,QUINTINO CUNHA,85000.0,CE
60341515.0,JD IRACEMA,85000.0,CE
60811295.0,ENG LUC CAVALCANTE,85000.0,CE
60325210.0,MONTE CASTELO,85000.0,CE
60356192.0,PADRE ANDRADE,85000.0,CE
60175047.0,PAPICU,85000.0,CE
60810680.0,ENG LUC CAVALCANTE,85000.0,CE
60455090.0,PARQUELANDIA,85000.0,CE
60182292.0,VICENTE PINZON,85000.0,CE
60750760.0,PREFEITO JOSE WALTER,85000.0,CE
60150162.0,ALDEOTA,85000.0,CE
60150170.0,ALDEOTA,85000.0,CE
60862700.0,BARROSO,85000.0,CE
60761135.0,PARQUE DOIS IRMAOS,85000.0,CE
60822165.0,CAMBEBA,85000.0,CE
60330530.0,BARRA DO CEARA,85000.0,CE
60824220.0,PARQUE IRACEMA,85000.0,CE
60766200.0,PLANALTO AYRTON SENA,85000.0,CE
60165082.0,MUCURIPE,85000.0,CE
60191677.0,MANOEL DIAS BRANCO,85000.0,CE
60711520.0,MARAPONGA,85000.0,CE
60175971.0,PAPICU,85000.0,CE
60060370.0,MEIRELES,85000.0,CE
60348350.0,VILA VELHA,85000.0,CE
95720000.0,CHACARAS,51123.0,RS
94150050.0,SAO GERALDO,51130.0,RS
94170240.0,STA CRUZ,51130.0,RS
94110355.0,PARQUE IPIRANGA,51130.0,RS
94085110.0,MORADA VALE I,51130.0,RS
94110618.0,PARQUE IPIRANGA,51130.0,RS
94195220.0,MORADA GAUCHA,51130.0,RS
94120202.0,MORADA VALE II,51130.0,RS
94170230.0,SANTA CRUZ,51130.0,RS
94180340.0,SITIO GAUCHO,51130.0,RS
94190280.0,PRQ.DOS ANJOS,51130.0,RS
94130220.0,BOM SUCESSO,51130.0,RS
94060020.0,SAO VICENTE,51130.0,RS
94110291.0,AGUAS CLARAS,51130.0,RS
94150290.0,BARNABE,51130.0,RS
94170320.0,SANTA CRUZ,51130.0,RS
94197660.0,PQ ITATIAIA,51130.0,RS
94035190.0,PASSO DAS PEDRAS,51130.0,RS
94170040.0,SANTA CRUZ,51130.0,RS
94080060.0,MORADA VALE III,51130.0,RS
94120000.0,MORADA VALE II,51130.0,RS
88360000.0,POMERANIA,47070.0,SC
83280000.0,PICARRAS,41267.0,PR
7033130.0,VILA SAO PEDRO,11892.0,SP
49500214.0,CENTRO,79027.0,SE
89230690.0,ULYSSES GUIMARAES,47099.0,SC
89229103.0,FATIMA,47099.0,SC
89209425.0,PARQUE GUARANI,47099.0,SC
89230763.0,ADHEMAR GARCIA,47099.0,SC
89220140.0,COSTA E SILVA,47099.0,SC
89227067.0,IRIRIU,47099.0,SC
89201602.0,AMERICA,47099.0,SC
89230846.0,ADHEMAR GARCIA,47099.0,SC
89211650.0,FLORESTA,47099.0,SC
89211460.0,FLORESTA,47099.0,SC
89230183.0,JARIVATUBA,47099.0,SC
89229170.0,FATIMA,47099.0,SC
89231610.0,PARANAGUAMIRIM,47099.0,SC
89207500.0,GUANABARA,47099.0,SC
89208790.0,PETROPOLIS,47099.0,SC
89230410.0,JARIVATUBA,47099.0,SC
89208730.0,PETROPOLIS,47099.0,SC
72800200.0,CENTRO,62337.0,GO
72810180.0,DIOGO MACHADO ARAUJO,62337.0,GO
34000075.0,CENTRO,31509.0,MG
34000150.0,CENTRO,31509.0,MG
34002447.0,BARRA CEU,31509.0,MG
34002306.0,CASCALHO,31509.0,MG
64209190.0,CONS ALBERTO SILVA,86077.0,PI
64215815.0,CEARA,86077.0,PI
83308380.0,JD DOS ESTADOS I,41495.0,PR
83310470.0,GUARITUBA,41495.0,PR
83301050.0,JD BELA VISTA,41495.0,PR
83304407.0,PL SUBURBANA,41495.0,PR
83305100.0,VILA SAO CRISTOVAO,41495.0,PR
83301070.0,JD BELA VISTA,41495.0,PR
83306000.0,VILA JULIANA,41495.0,PR
83310500.0,GUARITUBA,41495.0,PR
83311410.0,GUARITUBA,41495.0,PR
83303240.0,VILA MILITAR I,41495.0,PR
83306140.0,VILA JULIANA,41495.0,PR
83310290.0,GUARITUBA,41495.0,PR
26320270.0,BELMONTE,21236.0,RJ
26325025.0,QUEIMADOS,21236.0,RJ
26321110.0,JARDIM QUEIMADOS,21236.0,RJ
26385450.0,QUEIMADOS,21236.0,RJ
26313320.0,NOSSA SENHORA FATIMA,21236.0,RJ
26320297.0,BELMONTE,21236.0,RJ
75906854.0,RES GAMELEIRA II,62166.0,GO
75911058.0,RESIDENCIAL MARANATA,62166.0,GO
75902884.0,LINDOLFINA,62166.0,GO
75912182.0,PARQUE DAS PAINEIRAS,62166.0,GO
75906180.0,VL AMALIA,62166.0,GO
28994804.0,BACAXA,21276.0,RJ
67013550.0,ATALAIA,91569.0,PA
67145350.0,MAGUARI,91569.0,PA
67113320.0,COQUEIRO,91569.0,PA
67110280.0,GUANABARA,91569.0,PA
67030007.0,CENTRO,91569.0,PA
67015666.0,LEVILANDIA,91569.0,PA
67010315.0,GUANABARA,91569.0,PA
67120370.0,QUARENTA H COQUEIRO,91569.0,PA
67133035.0,CIDADE NOVA,91569.0,PA
67125876.0,ICUI GUAJARA,91569.0,PA
67143810.0,COQUEIRO,91569.0,PA
67133030.0,CIDADE NOVA,91569.0,PA
67125093.0,ICUI GUAJARA,91569.0,PA
67030045.0,CENTRO,91569.0,PA
67010570.0,GUANABARA,91569.0,PA
67133185.0,CIDADE NOVA,91569.0,PA
67125820.0,ICUI GUAJARA,91569.0,PA
67130695.0,CIDADE NOVA,91569.0,PA
83707370.0,THOMAZ COELHO,41049.0,PR
83707350.0,THOMAZ COELHO,41049.0,PR
83706480.0,CAPELA VELHA,41049.0,PR
83705470.0,CAPELA VELHA,41049.0,PR
83707230.0,THOMAZ COELHO,41049.0,PR
83703245.0,PORTO DAS LARANJEIRA,41049.0,PR
83707072.0,THOMAZ COELHO,41049.0,PR
83706270.0,CAPELA VELHA,41049.0,PR
36770022.0,CENTRO,31172.0,MG
45820090.0,CENTRO,71218.0,BA
85027030.0,VL BELA,41265.0,PR
85065300.0,ALTO DA XV,41265.0,PR
85010060.0,CENTRO,41265.0,PR
85020420.0,BOQUEIRAO,41265.0,PR
85025190.0,CASCAVEL,41265.0,PR
85020540.0,BOQUEIRAO,41265.0,PR
85022440.0,BOQUEIRAO,41265.0,PR
65917145.0,BOCA MATA,98050.0,MA
65901600.0,CENTRO,98050.0,MA
65907050.0,NOVA IMPERATRIZ,98050.0,MA
65907270.0,NOVA IMPERATRIZ,98050.0,MA
76913694.0,SAO PEDRO,69011.0,RO
36700052.0,CENTRO,31438.0,MG
85884000.0,CENTRO,41401.0,PR
85884000.0,CONDA,41401.0,PR
88370438.0,CENTRO,47124.0,SC
88370320.0,CENTRO,47124.0,SC
88371080.0,SAO PAULO,47124.0,SC
26545210.0,CENTRO,21187.0,RJ
26525422.0,CENTRO,21187.0,RJ
26520534.0,CENTRO,21187.0,RJ
26535338.0,CENTRO,21187.0,RJ
26521146.0,NOSSA SENHORA FATIMA,21187.0,RJ
26520360.0,CENTRO,21187.0,RJ
26535000.0,CENTRO,21187.0,RJ
26525051.0,CENTRO,21187.0,RJ
83215000.0,JD SAMAMBAIA,41464.0,PR
83221410.0,VL GUARANI,41464.0,PR
83212240.0,PRQ SAO JOAO,41464.0,PR
83215708.0,JD OURO FINO,41464.0,PR
83221675.0,INDUSTRIAL,41464.0,PR
73752108.0,SETOR LESTE,62344.0,GO
73751203.0,SETOR NORTE,62344.0,GO
73752016.0,SETOR LESTE,62344.0,GO
73752101.0,SETOR LESTE,62344.0,GO
73756512.0,JARDIM DAS PALMEIRAS,62344.0,GO
73751107.0,SETOR NORTE,62344.0,GO
73755138.0,JARDIM PAQUETA II,62344.0,GO
73754029.0,PRQ ITAPUA I,62344.0,GO
69912443.0,FLORESTA SUL,68000.0,AC
69902633.0,CHICO MENDES,68000.0,AC
69918756.0,CONQUISTA,68000.0,AC
69915198.0,NOVA ESPERANCA,68000.0,AC
69921292.0,ALTO ALEGRE,68000.0,AC
69908732.0,VILA ACRE,68000.0,AC
69901061.0,MORADA DO SOL,68000.0,AC
69900159.0,PREVENTORIO,68000.0,AC
69915230.0,CJ NOVA ESPERANCA,68000.0,AC
69905444.0,CIDADE NOVA,68000.0,AC
69920319.0,LTM VL MARIA,68000.0,AC
69911063.0,AEROPORTO VELHO,68000.0,AC
69914356.0,NOVO CALAFATE,68000.0,AC
89160306.0,SANTANA,47159.0,SC
89167575.0,ALBERTINA,47159.0,SC
96201004.0,GETULIO VARGAS,51223.0,RS
65090124.0,REC VERDE,98000.0,MA
65020250.0,CENTRO,98000.0,MA
65025670.0,CENTRO,98000.0,MA
65066659.0,TURU,98000.0,MA
65042405.0,JOAO PAULO,98000.0,MA
65058011.0,CIDADE OPERARIA,98000.0,MA
65051060.0,FORQUILHA,98000.0,MA
65046820.0,ANIL,98000.0,MA
65068679.0,VL LUIZAO,98000.0,MA
65010580.0,CENTRO,98000.0,MA
65082255.0,SAO RAIMUNDO,98000.0,MA
65067130.0,DIVINEIA,98000.0,MA
65045380.0,CUTIM ANIL,98000.0,MA
65086233.0,ANJO GUARDA,98000.0,MA
65058764.0,GENIPARANA,98000.0,MA
65058728.0,SANTA EFIGENIA,98000.0,MA
65032540.0,AREINHA,98000.0,MA
65058446.0,CIDADE OPERARIA,98000.0,MA
65081261.0,VL EMBRATEL,98000.0,MA
65062780.0,CANTINHO CEU,98000.0,MA
65082420.0,GANCHARIA,98000.0,MA
65042063.0,VL NATAL,98000.0,MA
65020251.0,CENTRO,98000.0,MA
65060541.0,AURORA,98000.0,MA
65055336.0,JD SAO CRISTOVAO II,98000.0,MA
65041060.0,JORDOA,98000.0,MA
65058229.0,CIDADE OPERARIA,98000.0,MA
65067197.0,COHAMA,98000.0,MA
65044230.0,COROADINHO,98000.0,MA
65063570.0,ANGELIM,98000.0,MA
65058758.0,GENIPARANA,98000.0,MA
65060700.0,CRUZEIRO ANIL,98000.0,MA
65082437.0,JAMBEIRO,98000.0,MA
65060400.0,AURORA,98000.0,MA
65035440.0,MONTE CASTELO,98000.0,MA
65081466.0,VL EMBRATEL,98000.0,MA
65055085.0,TIRIRICAL,98000.0,MA
65066654.0,VIVENDAS DO TURU,98000.0,MA
65030190.0,FATIMA,98000.0,MA
5847620.0,JARDIM BRASILIA,11000.0,SP
5813080.0,JARDIM SAO LUIS,11000.0,SP
3358130.0,VILA FORMOSA,11000.0,SP
33203130.0,CJ HAB MORRO ALTO,31838.0,MG
33200536.0,PQE JD ITAU,31838.0,MG
29116150.0,VL BATISTA,27228.0,ES
29118190.0,ALECRIM,27228.0,ES
29117780.0,COBI DE CIMA,27228.0,ES
29106420.0,CRISTOVAO COLOMBO,27228.0,ES
29113750.0,JD VALE,27228.0,ES
29116180.0,VL GARRIDO,27228.0,ES
29120540.0,ARIBIRI,27228.0,ES
29120002.0,ARIBIRI,27228.0,ES
29114710.0,ARGOLAS,27228.0,ES
29104226.0,NOVA ITAPARICA,27228.0,ES
29104210.0,NOVA ITAPARICA,27228.0,ES
29120725.0,ARIBIRI,27228.0,ES
29103680.0,GUARANHUNS,27228.0,ES
29115812.0,ILHA DA CONCEICAO,27228.0,ES
27350250.0,JARDIM BOA VISTA,21034.0,RJ
27350070.0,JARDIM BOA VISTA,21034.0,RJ
83535000.0,JD BOA VISTA II,41121.0,PR
95180220.0,IMIGRANTE,51113.0,RS
23870000.0,VILA MURIQUI,21163.0,RJ
99042170.0,JOSE A ZACHIA,51196.0,RS
99040170.0,VL VERA CRUZ,51196.0,RS
99042320.0,VALINHOS,51196.0,RS
99042403.0,JOSE A ZACHIA,51196.0,RS
85504015.0,BRASILIA,41469.0,PR
